origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,price,segment_index,route_index,sample_id
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 15:30:00,2026-04-18 16:31:00,61,G6339,High-Speed Rail,Second Class Seat,70,1,9842,39066
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 16:05:00,2026-04-18 17:02:00,57,D7109,EMU,No Seat,70,1,9843,39070
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 16:05:00,2026-04-18 17:02:00,57,D7109,EMU,Second Class Seat,70,1,9843,39069
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 16:18:00,2026-04-18 17:23:00,65,C7681,Intercity,First Class Seat,90,1,9845,39073
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 16:18:00,2026-04-18 17:23:00,65,C7681,Intercity,No Seat,70,1,9845,39077
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 16:18:00,2026-04-18 17:23:00,65,C7681,Intercity,Second Class Seat,70,1,9845,39075
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 16:23:00,2026-04-18 17:38:00,75,C7683,Intercity,No Seat,70,1,9847,39083
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 16:23:00,2026-04-18 17:38:00,75,C7683,Intercity,Second Class Seat,70,1,9847,39081
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 16:37:00,2026-04-18 17:54:00,77,C7685,Intercity,No Seat,70,1,9848,39087
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 16:37:00,2026-04-18 17:54:00,77,C7685,Intercity,Second Class Seat,70,1,9848,39086
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 16:49:00,2026-04-18 18:06:00,77,C7687,Intercity,No Seat,70,1,9850,39092
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 16:49:00,2026-04-18 18:06:00,77,C7687,Intercity,Second Class Seat,70,1,9850,39090
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 16:50:00,2026-04-18 17:48:00,58,G3791,High-Speed Rail,Business Class Seat,205,1,9851,39095
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 16:50:00,2026-04-18 17:48:00,58,G3791,High-Speed Rail,First Class Seat,90,1,9851,39096
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 16:50:00,2026-04-18 17:48:00,58,G3791,High-Speed Rail,No Seat,70,1,9851,39098
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 16:50:00,2026-04-18 17:48:00,58,G3791,High-Speed Rail,Second Class Seat,70,1,9851,39097
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 17:05:00,2026-04-18 18:16:00,71,C7689,Intercity,No Seat,70,1,9853,39103
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 17:05:00,2026-04-18 18:16:00,71,C7689,Intercity,Second Class Seat,70,1,9853,39101
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 17:16:00,2026-04-18 18:38:00,82,C7691,Intercity,No Seat,70,1,9855,39109
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 17:16:00,2026-04-18 18:38:00,82,C7691,Intercity,Second Class Seat,70,1,9855,39107
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 17:23:00,2026-04-18 18:44:00,81,C7693,Intercity,No Seat,70,1,9856,39113
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 17:23:00,2026-04-18 18:44:00,81,C7693,Intercity,Second Class Seat,70,1,9856,39112
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 17:27:00,2026-04-18 18:25:00,58,D3809,EMU,First Class Seat,90,1,9857,39115
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 17:27:00,2026-04-18 18:25:00,58,D3809,EMU,No Seat,70,1,9857,39117
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 17:27:00,2026-04-18 18:25:00,58,D3809,EMU,Second Class Seat,70,1,9857,39116
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 18:05:00,2026-04-18 19:17:00,72,C7697,Intercity,No Seat,70,1,9859,39122
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 18:05:00,2026-04-18 19:17:00,72,C7697,Intercity,Second Class Seat,70,1,9859,39120
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 18:10:00,2026-04-18 19:30:00,80,C7699,Intercity,No Seat,70,1,9861,39128
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 18:10:00,2026-04-18 19:30:00,80,C7699,Intercity,Second Class Seat,70,1,9861,39126
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 18:22:00,2026-04-18 19:42:00,80,C7701,Intercity,No Seat,70,1,9863,39134
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 18:22:00,2026-04-18 19:42:00,80,C7701,Intercity,Second Class Seat,70,1,9863,39132
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 18:30:00,2026-04-18 19:47:00,77,C7703,Intercity,No Seat,70,1,9864,39138
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 18:30:00,2026-04-18 19:47:00,77,C7703,Intercity,Second Class Seat,70,1,9864,39137
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 18:42:00,2026-04-18 20:23:00,101,C7705,Intercity,No Seat,70,1,9865,39141
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 18:42:00,2026-04-18 20:23:00,101,C7705,Intercity,Second Class Seat,70,1,9865,39140
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 18:47:00,2026-04-18 20:08:00,81,C7707,Intercity,No Seat,70,1,9867,39146
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 18:47:00,2026-04-18 20:08:00,81,C7707,Intercity,Second Class Seat,70,1,9867,39144
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 19:00:00,2026-04-18 19:58:00,58,G1301,High-Speed Rail,Business Class Seat,205,1,9868,39149
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 19:00:00,2026-04-18 19:58:00,58,G1301,High-Speed Rail,First Class Seat,90,1,9868,39150
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 19:00:00,2026-04-18 19:58:00,58,G1301,High-Speed Rail,No Seat,70,1,9868,39152
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 19:00:00,2026-04-18 19:58:00,58,G1301,High-Speed Rail,Second Class Seat,70,1,9868,39151
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 19:15:00,2026-04-18 20:13:00,58,G1021,High-Speed Rail,Business Class Seat,205,1,9869,39154
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 19:15:00,2026-04-18 20:13:00,58,G1021,High-Speed Rail,First Class Seat,90,1,9869,39155
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 19:15:00,2026-04-18 20:13:00,58,G1021,High-Speed Rail,No Seat,70,1,9869,39157
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 19:15:00,2026-04-18 20:13:00,58,G1021,High-Speed Rail,Second Class Seat,70,1,9869,39156
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 19:27:00,2026-04-18 20:30:00,63,C7709,Intercity,No Seat,70,1,9871,39162
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 19:27:00,2026-04-18 20:30:00,63,C7709,Intercity,Second Class Seat,70,1,9871,39160
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 19:37:00,2026-04-18 20:57:00,80,C7713,Intercity,No Seat,70,1,9873,39168
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 19:37:00,2026-04-18 20:57:00,80,C7713,Intercity,Second Class Seat,70,1,9873,39166
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 19:50:00,2026-04-18 21:07:00,77,C7715,Intercity,No Seat,70,1,9875,39174
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 19:50:00,2026-04-18 21:07:00,77,C7715,Intercity,Second Class Seat,70,1,9875,39172
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 20:01:00,2026-04-18 21:19:00,78,C7717,Intercity,No Seat,70,1,9877,39180
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 20:01:00,2026-04-18 21:19:00,78,C7717,Intercity,Second Class Seat,70,1,9877,39178
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 20:10:00,2026-04-18 21:27:00,77,C7719,Intercity,No Seat,70,1,9878,39184
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 20:10:00,2026-04-18 21:27:00,77,C7719,Intercity,Second Class Seat,70,1,9878,39183
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 20:35:00,2026-04-18 21:32:00,57,D3637,EMU,First Class Seat,90,1,9879,39186
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 20:35:00,2026-04-18 21:32:00,57,D3637,EMU,No Seat,70,1,9879,39188
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 20:35:00,2026-04-18 21:32:00,57,D3637,EMU,Second Class Seat,70,1,9879,39187
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 20:45:00,2026-04-18 21:48:00,63,C7721,Intercity,No Seat,70,1,9880,39191
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 20:45:00,2026-04-18 21:48:00,63,C7721,Intercity,Second Class Seat,70,1,9880,39190
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 20:58:00,2026-04-18 21:55:00,57,G1043,High-Speed Rail,Business Class Seat,205,1,9881,39193
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 20:58:00,2026-04-18 21:55:00,57,G1043,High-Speed Rail,First Class Seat,90,1,9881,39194
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 20:58:00,2026-04-18 21:55:00,57,G1043,High-Speed Rail,No Seat,70,1,9881,39196
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 20:58:00,2026-04-18 21:55:00,57,G1043,High-Speed Rail,Second Class Seat,70,1,9881,39195
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 21:06:00,2026-04-18 22:10:00,64,C7723,Intercity,No Seat,70,1,9882,39199
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 21:06:00,2026-04-18 22:10:00,64,C7723,Intercity,Second Class Seat,70,1,9882,39198
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 21:08:00,2026-04-18 22:05:00,57,G3749,High-Speed Rail,Business Class Seat,205,1,9883,39201
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 21:08:00,2026-04-18 22:05:00,57,G3749,High-Speed Rail,First Class Seat,90,1,9883,39202
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 21:08:00,2026-04-18 22:05:00,57,G3749,High-Speed Rail,No Seat,70,1,9883,39204
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 21:08:00,2026-04-18 22:05:00,57,G3749,High-Speed Rail,Second Class Seat,70,1,9883,39203
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 21:18:00,2026-04-18 22:15:00,57,G543,High-Speed Rail,Business Class Seat,205,1,9884,39206
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 21:18:00,2026-04-18 22:15:00,57,G543,High-Speed Rail,First Class Seat,90,1,9884,39207
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 21:18:00,2026-04-18 22:15:00,57,G543,High-Speed Rail,No Seat,70,1,9884,39209
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 21:18:00,2026-04-18 22:15:00,57,G543,High-Speed Rail,Second Class Seat,70,1,9884,39208
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 21:26:00,2026-04-18 22:34:00,68,C7725,Intercity,No Seat,70,1,9886,39214
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 21:26:00,2026-04-18 22:34:00,68,C7725,Intercity,Second Class Seat,70,1,9886,39212
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 21:42:00,2026-04-18 22:46:00,64,C7727,Intercity,No Seat,70,1,9887,39218
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 21:42:00,2026-04-18 22:46:00,64,C7727,Intercity,Second Class Seat,70,1,9887,39217
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 21:59:00,2026-04-18 22:56:00,57,D1899,EMU,First Class Seat,90,1,9888,39220
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 21:59:00,2026-04-18 22:56:00,57,D1899,EMU,No Seat,70,1,9888,39222
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 21:59:00,2026-04-18 22:56:00,57,D1899,EMU,Second Class Seat,70,1,9888,39221
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 22:07:00,2026-04-18 23:06:00,59,C7729,Intercity,No Seat,70,1,9889,39225
Guangzhou,Zhuhai,2026-04-18,IZQ,Guangzhou South,ZHQ,Zhuhai Railway Station,2026-04-18 22:07:00,2026-04-18 23:06:00,59,C7729,Intercity,Second Class Seat,70,1,9889,39224
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 06:45:00,2026-04-19 07:33:00,48,C7603,Intercity,No Seat,65,1,9895,39249
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 06:45:00,2026-04-19 07:33:00,48,C7603,Intercity,Second Class Seat,65,1,9895,39247
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 07:15:00,2026-04-19 08:15:00,60,C7609,Intercity,No Seat,65,1,9899,39265
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 07:15:00,2026-04-19 08:15:00,60,C7609,Intercity,Second Class Seat,65,1,9899,39262
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 07:30:00,2026-04-19 08:26:00,56,C7611,Intercity,No Seat,65,1,9903,39277
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 07:30:00,2026-04-19 08:26:00,56,C7611,Intercity,Second Class Seat,65,1,9903,39275
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 07:41:00,2026-04-19 08:44:00,63,C7613,Intercity,No Seat,65,1,9905,39284
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 07:41:00,2026-04-19 08:44:00,63,C7613,Intercity,Second Class Seat,65,1,9905,39281
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 08:00:00,2026-04-19 08:58:00,58,C7615,Intercity,No Seat,65,1,9909,39297
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 08:00:00,2026-04-19 08:58:00,58,C7615,Intercity,Second Class Seat,65,1,9909,39295
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 08:46:00,2026-04-19 09:33:00,47,C7619,Intercity,No Seat,65,1,9912,39306
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 08:46:00,2026-04-19 09:33:00,47,C7619,Intercity,Second Class Seat,65,1,9912,39304
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 09:22:00,2026-04-19 10:15:00,53,C7623,Intercity,No Seat,65,1,9916,39321
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 09:22:00,2026-04-19 10:15:00,53,C7623,Intercity,Second Class Seat,65,1,9916,39319
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 09:27:00,2026-04-19 10:25:00,58,C7625,Intercity,No Seat,65,1,9918,39327
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 09:27:00,2026-04-19 10:25:00,58,C7625,Intercity,Second Class Seat,65,1,9918,39325
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 09:32:00,2026-04-19 10:39:00,67,C7627,Intercity,No Seat,65,1,9920,39334
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 09:32:00,2026-04-19 10:39:00,67,C7627,Intercity,Second Class Seat,65,1,9920,39331
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 09:42:00,2026-04-19 11:02:00,80,C7629,Intercity,No Seat,65,1,9923,39343
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 09:42:00,2026-04-19 11:02:00,80,C7629,Intercity,Second Class Seat,65,1,9923,39340
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 10:14:00,2026-04-19 11:12:00,58,C7631,Intercity,First Class Seat,85,1,9927,39354
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 10:14:00,2026-04-19 11:12:00,58,C7631,Intercity,No Seat,65,1,9927,39358
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 10:14:00,2026-04-19 11:12:00,58,C7631,Intercity,Second Class Seat,65,1,9927,39356
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 10:27:00,2026-04-19 11:23:00,56,C7633,Intercity,No Seat,65,1,9929,39364
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 10:27:00,2026-04-19 11:23:00,56,C7633,Intercity,Second Class Seat,65,1,9929,39362
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 10:54:00,2026-04-19 11:56:00,62,C7637,Intercity,No Seat,65,1,9933,39378
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 10:54:00,2026-04-19 11:56:00,62,C7637,Intercity,Second Class Seat,65,1,9933,39376
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 11:04:00,2026-04-19 12:05:00,61,C7639,Intercity,No Seat,65,1,9935,39384
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 11:04:00,2026-04-19 12:05:00,61,C7639,Intercity,Second Class Seat,65,1,9935,39382
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 11:14:00,2026-04-19 12:15:00,61,C7641,Intercity,No Seat,65,1,9937,39390
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 11:14:00,2026-04-19 12:15:00,61,C7641,Intercity,Second Class Seat,65,1,9937,39388
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 11:27:00,2026-04-19 12:45:00,78,C7645,Intercity,No Seat,65,1,9939,39397
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 11:27:00,2026-04-19 12:45:00,78,C7645,Intercity,Second Class Seat,65,1,9939,39394
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 12:15:00,2026-04-19 13:18:00,63,C7649,Intercity,No Seat,65,1,9943,39410
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 12:15:00,2026-04-19 13:18:00,63,C7649,Intercity,Second Class Seat,65,1,9943,39407
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 12:31:00,2026-04-19 13:28:00,57,C7651,Intercity,No Seat,65,1,9947,39423
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 12:31:00,2026-04-19 13:28:00,57,C7651,Intercity,Second Class Seat,65,1,9947,39421
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 12:45:00,2026-04-19 13:44:00,59,C7653,Intercity,No Seat,65,1,9949,39429
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 12:45:00,2026-04-19 13:44:00,59,C7653,Intercity,Second Class Seat,65,1,9949,39427
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 13:07:00,2026-04-19 14:00:00,53,C7655,Intercity,No Seat,65,1,9951,39435
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 13:07:00,2026-04-19 14:00:00,53,C7655,Intercity,Second Class Seat,65,1,9951,39433
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 13:14:00,2026-04-19 14:10:00,56,C7657,Intercity,First Class Seat,85,1,9953,39439
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 13:14:00,2026-04-19 14:10:00,56,C7657,Intercity,No Seat,65,1,9953,39443
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 13:14:00,2026-04-19 14:10:00,56,C7657,Intercity,Second Class Seat,65,1,9953,39441
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 13:24:00,2026-04-19 14:21:00,57,C7659,Intercity,No Seat,65,1,9955,39449
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 13:24:00,2026-04-19 14:21:00,57,C7659,Intercity,Second Class Seat,65,1,9955,39447
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 13:31:00,2026-04-19 14:41:00,70,C7661,Intercity,No Seat,65,1,9957,39455
Guangzhou,Zhuhai,2026-04-19,IZQ,Guangzhou South,MFQ,Mingzhu Railway Station,2026-04-19 13:31:00,2026-04-19 14:41:00,70,C7661,Intercity,Second Class Seat,65,1,9957,39453
